scaffold1	scaffold2	connections
31098	43751	4
27430	43213	5
47372	48751	63
1559	27391	11
74431	79810	2
29083	61350	5
1603	3589	4
12318	13825	5
38558	53969	1
1120	24500	6
16269	3201	6
10766	33908	2
41438	43093	20
12611	14731	2
88995	94069	3
43191	7595	1
21172	53383	4
28489	40930	2
13622	23028	13
21250	79814	1
54875	66913	3
29929	5653	1
1675	9307	1
15624	22329	1
1610	69466	4
36891	56852	9
11727	4131	8
15404	31457	16
2580	9573	14
78466	84688	2
20913	22248	5
2035	2036	8
39325	45537	2
5375	7419	2
58832	8172	5
13398	3366	25
72613	84359	3
16889	16890	1
28440	78255	1
16391	2057	32
12416	3286	8
54976	68720	2
3941	57174	1
25100	26815	6
2736	54810	5
13496	13497	4
65853	70865	2
40327	45192	6
12948	7239	12
73548	84903	3
15851	2358	19
80314	84485	3
11403	5920	29
23549	31851	30
25814	30866	4
29126	38104	9
20048	27690	1
71577	91557	1
26957	36863	6
41931	52334	2
34917	42319	3
27315	38853	7
10048	37834	11
2336	2337	14
3615	37847	12
60694	62337	1
16967	49496	1
81344	81345	1
44909	58619	5
56912	8074	1
2252	3338	24
48553	64724	1
37220	43392	10
2143	30418	7
27763	32690	12
20162	20163	1
3073	5364	2
41724	96220	1
38087	57489	3
12463	31747	2
102	21175	19
21906	9566	20
36006	95	7
1322	718	2
27593	57461	13
19528	38152	2
3038	4011	2
69383	69671	1
20968	21546	6
19533	6020	7
11902	48721	4
13595	26481	12
18035	35977	9
11538	1470	1
5652	5653	11
39263	63715	104
5038	8655	63
13538	5845	36
13166	7936	3
17321	7496	21
14641	3691	70
21413	33813	6
49519	50075	15
8849	8850	6
67422	78268	5
17117	31787	21
2701	31193	4
32710	69241	65
12521	31858	6
33116	8273	4
11872	6146	4
17998	46615	2
57022	81785	3
27485	4969	3
23240	44203	106
11167	22483	2
2953	3677	1
36906	36907	6
30157	46963	133
2979	9322	145
10328	12199	1
24505	60044	11
32288	446	6
51693	59830	5
17703	538	1
18808	53045	8
12334	4439	60
14257	15778	58
87309	87404	1
24417	59566	8
27416	9215	7
56550	72886	2
79191	88618	2
11302	6513	3
74062	77883	1
22106	22691	57
26061	9044	1
16769	59087	3
12353	24814	2
34458	5653	1
35244	52120	6
3283	38742	7
30517	32882	1
80200	8108	3
63857	7678	2
6510	6903	64
44417	59447	1
65504	83737	1
21512	6550	30
1994	2803	2
71649	84117	2
16774	54702	7
62221	66755	13
91095	92436	2
28534	39818	1
38935	51364	1
29922	36136	1
37552	42518	4
23933	718	2
33291	54828	6
18588	35260	4
8306	8372	1
12752	47665	1
25407	68619	2
40800	48463	1
35661	49232	72
20476	33493	84
29128	58087	77
11984	39112	8
17358	17359	2
29905	35410	6
20895	27935	1
51695	68672	5
15082	48093	1
1308	4551	23
11052	15094	8
43844	47340	5
66030	74419	3
21154	48138	2
18386	33829	1
49070	8303	1
14722	4568	39
20967	3466	9
22939	59893	3
35326	52317	4
2688	2818	16
10852	3321	17
67217	981	86
38919	42452	6
10830	20220	12
9634	9901	5
62197	70206	5
54125	60235	37
66352	70812	2
28215	4212	1
10446	24942	14
10776	52769	6
1429	2591	1
10520	29377	2
23206	6103	7
26288	5281	3
17836	53851	5
36892	37477	4
88886	90664	4
73002	76249	3
46430	63617	1
1575	1576	65
35170	701	1
93567	95637	4
5415	601	10
37491	43561	3
12687	56340	12
22859	61970	1
34776	54406	94
81777	87555	4
67122	73943	3
12985	61438	1
27347	5307	15
65943	67158	2
30400	42713	5
26442	65846	1
25331	32700	2
28685	51251	6
39302	47970	48
23286	24338	6
42075	59933	4
52477	52478	5
19530	46736	73
26808	43914	1
23522	8745	4
12701	35719	14
62815	66068	2
2567	29608	2
2703	98	23
25640	27593	1
8339	9351	13
27496	76367	1
14427	18401	1
20330	22690	3
72588	74838	2
31750	65213	1
2368	2369	18
13801	17213	5
13862	21060	1
2356	24824	8
60648	77174	7
15083	6757	1
37938	5275	3
21626	65136	1
89761	96072	3
45527	55917	9
19428	41829	54
1772	23102	1
12454	31414	4
41092	4402	53
17296	25228	4
14875	39539	3
5731	908	1
64069	64959	6
11145	12201	22
11399	42647	33
1024	14680	1
29726	76011	4
14404	7424	19
47992	57142	11
78920	83291	3
22672	65491	2
2466	989	1
2175	233	1
19442	32461	1
18866	40066	15
77808	88522	1
36856	8448	4
14562	6226	12
22245	62065	2
25135	72870	3
4246	6032	8
22630	56795	4
11951	4993	2
19447	3240	13
12309	53680	3
90568	96317	3
34182	60008	8
15282	25672	4
59152	79747	1
2664	412	31
14846	3316	110
1114	60668	23
48351	64109	3
41810	62203	6
15524	3633	8
31756	848	22
60780	64481	5
37035	58049	2
8774	8775	24
49914	60624	3
1763	19564	7
71622	79276	1
6367	788	76
3316	6474	5
18548	45364	23
437	5925	10
11713	36051	2
75347	83381	4
26043	376	2
13613	14467	8
28912	8366	56
51794	65860	1
29330	29456	1
14846	3230	51
34295	56674	2
1773	52379	7
25060	3295	38
65	6757	2
13805	4925	2
12193	21823	20
12573	14119	2
25540	41973	1
23514	23515	4
89144	94329	1
20342	32042	184
11306	4311	103
41864	54704	5
19964	6477	2
40324	43985	10
31235	42266	66
2074	20985	18
2637	2643	4
49130	54494	7
14284	18861	10
49281	73669	1
51689	5261	1
22586	49144	11
12363	3844	2
94200	95454	1
59880	92958	3
40065	41188	3
45327	76350	1
11092	31974	6
89423	94129	1
76668	79743	1
4046	8718	35
46459	52072	1
12402	52116	5
13698	18456	24
11091	2508	8
12877	54264	53
42967	9618	24
11807	4700	19
10502	15461	3
89045	89812	2
50604	54401	4
32605	49732	5
59850	76572	1
34902	39522	3
13248	19570	1
54320	9533	1
19643	20757	16
4394	9455	1
10670	2463	7
19675	19676	4
14222	43920	9
12375	7053	59
33488	65331	6
36066	58230	4
1901	20380	34
253	25578	36
22663	31077	22
22868	44617	3
10042	31181	5
69194	81166	2
28963	35749	9
2013	2014	8
13904	2881	2
80073	88942	12
40013	40179	10
16528	38420	86
86704	87902	1
48049	57857	5
23276	3546	17
20668	37894	5
20742	34253	15
52621	55494	1
13668	41090	4
31133	54795	4
26805	994	5
32569	38142	8
33267	35748	8
28803	36100	2
23906	4022	5
71577	74105	1
30932	84773	1
43760	9560	3
6991	6992	5
10784	48714	2
40675	47525	3
56443	67321	2
39393	41959	4
12300	20937	1
44722	64664	1
30316	3555	56
1068	5577	18
17991	4655	1
17293	23927	4
29243	72490	9
18673	39743	13
78808	89092	1
13321	6309	76
1241	60074	3
2120	45786	15
22104	22105	18
31857	35834	8
68561	89826	3
84103	86817	3
74848	85877	1
13123	57254	1
66469	88524	3
10569	43861	9
37332	41746	1
41225	53380	1
22388	8979	6
54526	82163	3
1167	16994	52
29710	752	1
52794	65378	2
20603	20604	1
76603	79001	2
72665	76158	1
30383	62537	7
35326	42372	44
66128	97099	11
69123	69124	2
40983	64596	4
89023	91498	2
40000	66411	5
28956	43376	21
46758	58995	2
25238	29561	3
6909	8545	3
52469	59489	1
12568	24514	79
44228	45766	1
32000	32847	1
77449	87534	2
21035	64877	2
14222	32434	8
43438	52538	1
14136	9358	5
50351	50352	41
24675	24676	6
10	2953	1
30974	38308	1
53687	60895	13
24446	49269	5
47341	49915	3
45257	62288	1
45472	45953	15
12307	5544	1
22541	53649	8
43674	44696	7
24923	34638	4
45622	74914	3
2964	4985	3
90680	92340	3
1074	9569	17
69109	75004	1
78779	93552	1
2226	4575	22
30482	43862	5
58900	63628	11
37523	59151	1
40767	57603	1
25959	36137	5
40026	5419	6
70187	91563	2
30792	36648	8
14071	14072	5
15193	62859	1
15132	7912	2
32269	6468	6
1575	542	25
13782	16273	8
18237	4739	17
24996	4993	4
11543	23137	13
21479	31527	1
44803	65809	1
20396	40302	25
46328	46912	7
23434	9292	21
13882	13882	1
12124	4753	2
15600	2881	3
4304	9118	6
4582	64168	6
10942	446	1
48014	48353	1
90021	92736	3
13698	427	2
2143	886	8
17541	2737	1
22753	33934	5
17821	19201	2
65421	7331	1
43993	58038	5
25390	27183	1
64337	67107	3
12198	748	5
22906	41169	9
75239	76957	2
29030	56875	3
88983	89993	2
37549	7045	9
45286	7997	1
21845	25569	3
12865	7932	22
25603	29294	1
49459	77161	3
18463	42190	10
11565	40413	1
24276	48577	1
31268	33391	3
24832	42577	2
25574	44343	43
14489	9438	21
80907	86863	2
5134	55750	26
39168	48517	1
20768	32199	20
43040	7280	19
6665	7501	1
36651	64793	3
11475	39843	1
21451	21452	7
70048	86511	1
18034	18035	18
10431	32844	10
21897	92326	1
79055	84590	2
23074	6209	14
19559	21826	1
15515	5090	2
15468	16998	31
51780	60385	1
24631	49150	1
21706	41824	3
30450	32666	3
241	9857	1
50488	65413	1
77033	85223	2
42383	50458	4
1412	911	7
27884	59765	4
35178	35179	9
33949	35471	8
26114	42712	9
60316	66187	5
64699	87092	3
29943	66462	2
19221	57408	13
35231	67060	2
85506	85676	2
34299	53902	1
17588	474	1
27067	39491	4
10841	7363	11
25860	33117	1
91738	93305	7
45945	65809	1
25504	57240	1
12121	21160	14
19991	33396	1
45169	53142	4
25310	38340	29
10127	28836	26
3293	6272	6
51739	58241	7
11478	26740	1
23442	35573	1
69078	85393	2
17450	34184	8
15617	3091	1
19351	29577	18
33311	39922	2
15191	64647	21
12925	12926	9
79683	82366	1
78736	80821	2
10634	5111	3
10598	6622	1
43817	61162	1
26339	52838	3
1755	6993	74
45106	64593	5
32465	6431	160
21948	35236	18
16231	44996	1
17783	25302	21
88493	95468	4
53600	90899	3
17527	3836	6
40894	68853	4
10276	9542	11
15958	1890	22
34578	70221	2
19518	41392	39
16818	37776	12
33033	5837	4
18463	49535	11
3674	9706	49
22238	3202	6
77463	78968	2
71223	76922	2
29552	7559	1
23783	40354	12
55099	58487	5
10935	46744	1
59775	6687	2
12032	9809	5
32039	53358	1
1362	16991	3
24985	24986	6
190	8706	15
37823	71324	1
12199	23703	1
21961	509	1
78995	82555	2
57834	64016	1
2210	35188	4
1448	62957	2
2251	3338	51
35319	67967	2
61919	62001	1
49087	54543	3
72682	87694	4
52519	67717	3
27109	41458	12
2310	37293	5
12386	70334	1
13498	4285	5
1217	30515	8
13189	23703	1
21980	21981	8
1410	41303	3
5016	5017	31
36316	71893	2
54533	69027	4
11733	6130	1
24852	38097	1
17264	21869	9
8154	9549	1
11048	44290	4
75902	81764	1
19096	6693	1
36155	39752	2
49504	62319	15
22102	3686	2
21277	23305	42
53418	87280	2
16450	31565	1
46563	60293	54
26864	9257	3
7333	7334	31
2179	49266	4
1409	1721	3
10716	2659	10
8968	8969	10
43992	50084	7
28517	8902	1
57716	76686	1
22501	58705	15
21676	4591	10
17786	24987	4
31789	43521	1
55438	8316	1
18741	25818	3
33066	53416	11
90242	92140	2
10318	8847	5
24955	57706	5
16819	27374	18
25892	5313	6
24416	27155	3
13427	43077	5
15890	15891	13
11118	9982	7
48802	79827	2
39439	56096	68
53764	59639	4
1075	4771	1
12431	50860	2
55947	57205	3
68370	85363	1
46899	54101	1
13860	29406	9
25990	26369	2
38722	9482	2
2077	2555	21
29285	8520	11
17117	6044	15
23073	8724	24
44358	53071	1
223	5964	1
42877	43821	2
22341	22342	5
10544	29122	1
14528	3631	1
194	87116	1
26712	8181	1
15945	573	1
30298	30299	1
55935	59372	2
16451	5486	14
22103	4857	9
60481	78699	1
1039	61889	160
73452	76756	3
29969	36062	1
29051	47161	5
31126	46966	83
17033	27063	22
83181	84014	1
16231	29077	3
77538	83913	1
41701	49451	2
33803	58116	14
43845	54302	5
49738	52654	3
52211	53131	7
68264	76806	2
2289	5075	100
12468	36882	1
1514	2664	29
21751	5251	8
17920	40944	1
15599	16135	1
28337	5697	24
14040	16041	1
17227	9078	1
28219	39528	5
14092	22403	5
29251	29252	6
11451	27913	8
61135	85455	1
14895	28420	9
42901	69636	1
73549	91236	4
19608	56918	8
31090	33783	2
50243	7439	6
1850	8677	2
437	483	13
21300	36133	8
25825	38905	1
15598	47636	10
11946	39643	3
9181	9182	19
40391	64489	5
39839	5562	2
31735	9290	3
12451	1554	8
44798	55746	8
6134	617	19
59606	60624	1
4241	46726	26
25456	28186	8
11092	3177	1
39394	43890	11
34565	34566	5
24060	35971	2
21818	68290	1
27333	43606	3
12802	7527	5
80044	81131	3
66561	66866	5
23811	31562	8
18359	3149	47
22761	66926	1
17883	5919	1
32696	75638	5
5111	9518	2
11092	22981	1
87873	89575	2
17338	86345	3
18174	26387	28
23488	41927	7
10365	19458	2
55895	66795	2
13622	18618	1
28822	51152	16
40892	46855	1
86801	93165	2
12281	2011	3
13046	23710	9
5562	56313	5
21260	41681	1
21848	40892	15
36374	73026	1
42308	81539	3
249	521	1
25845	32948	8
24236	27465	8
29231	6426	1
38844	43421	6
82980	84792	3
30167	6889	1
66104	67206	1
37809	50833	11
41887	65841	2
23372	32897	12
1149	42180	2
19644	48936	4
14609	5171	19
30214	40300	57
26121	26463	86
16207	34864	6
80650	82297	1
36520	7782	1
22555	40928	7
11962	23306	3
32387	9268	13
78332	82228	2
90097	94690	1
82186	87576	3
12706	7663	14
46855	58766	7
76259	82832	3
36077	87115	3
43677	47813	5
19811	19812	11
24968	5805	3
10977	47869	4
14972	53467	1
20236	20237	1
19370	8243	15
20223	30888	6
18178	20446	5
2175	34458	1
143	6318	1
42845	47953	2
86195	88836	2
1255	7348	21
18473	65948	69
51987	57246	1
10039	48370	1
32247	60580	8
63809	65792	7
19027	27694	22
17997	20226	9
88824	91795	2
4536	6433	1
16247	38572	1
11095	29546	9
31299	43975	2
30807	39982	12
32494	55743	4
15570	53985	10
26043	446	2
1523	9905	6
20999	33235	3
40972	43921	12
32473	381	134
21550	34364	5
38001	46238	11
23189	3386	19
38285	50699	8
90108	93243	1
13048	804	2
10034	9872	3
11497	20829	23
43143	8571	6
42889	49467	10
37990	37990	6
19559	21785	2
21580	827	1
72421	78222	1
74341	74342	1
12594	397	33
9532	9533	2
70699	76059	1
36866	41500	11
22579	36825	10
10250	4481	2
65596	66193	3
20364	34247	5
29102	9658	105
28229	41398	4
19317	5929	12
42078	58019	6
16766	5562	1
7054	7376	2
49838	61697	1
45	5037	152
16565	3481	2
94252	96944	1
10096	49333	4
1935	22622	1
22382	3417	9
15940	54246	2
33383	47496	5
15275	19562	1
48348	64787	2
5281	718	3
10751	8062	35
24970	50296	3
15073	4546	13
14193	3459	8
14596	8655	13
36581	57061	2
46964	56	9
2187	7277	1
26355	26356	94
44668	50978	6
43477	56815	3
3529	42077	7
67365	68001	1
24705	56876	8
20587	5535	15
41097	43207	1
11221	16396	4
25149	33673	12
14259	49832	1
78876	88074	1
38667	59518	38
91510	92216	1
45842	49595	1
36672	37698	7
79772	87426	1
10820	88232	1
73011	81952	2
39181	41237	1
24943	60222	4
22073	31097	188
14452	6281	1
33683	35257	83
67453	88123	4
3358	39185	67
21213	62242	1
39325	54618	53
44091	55510	2
39947	45663	1
20282	20283	10
12606	75	42
28856	6027	14
3320	48794	14
14572	8541	9
12043	3696	20
12782	738	20
34359	62856	1
10187	62855	11
75043	82394	1
17568	1773	5
18010	32575	1
19963	47125	1
42686	67407	1
35329	5702	6
72530	86854	1
4160	9099	5
2550	6774	1
34699	84299	2
233	8393	127
50232	75789	1
6075	6642	8
28707	7681	8
24387	4488	41
65039	79954	2
30252	7665	1
11250	11251	1
3498	8328	20
62678	64034	1
44618	44619	59
17725	38573	6
59858	61728	4
29620	47595	1
34661	97064	5
27429	62860	2
18173	18174	53
1260	28124	4
13377	2836	7
17651	20914	1
46542	55152	8
29704	33100	10
32084	86671	1
16350	718	9
25860	7665	1
91705	94192	1
62812	72946	2
33774	44971	3
18616	39184	16
10438	1416	19
18623	37398	11
20452	34339	4
934	935	73
28838	5761	3
6212	8630	17
6778	6779	14
19490	52179	7
10598	32734	2
34135	65360	10
15637	38877	18
13320	9909	1
11206	5946	11
53155	60329	25
32134	44363	4
11796	190	1
19560	26463	1
90764	90765	2
72908	85081	1
34505	6883	5
23748	3535	1
7294	9926	3
27996	77625	2
26489	67403	9
2575	62242	1
35035	61320	1
47579	48125	1
9088	9089	8
33980	43385	22
61130	9500	1
48836	5417	33
86005	88790	1
36920	53129	6
16612	27936	5
21496	4554	16
33131	33132	31
91691	92214	3
16048	50606	67
3536	52416	7
19608	47215	12
13183	61852	1
40322	63359	87
14057	6866	16
41752	41754	3
11321	8600	11
16056	8084	1
26922	28527	63
22702	76	1
14007	29569	5
412	8579	2
34577	61469	2
27542	32480	10
29797	37829	7
19566	42000	7
14528	25835	3
41342	66857	1
25189	3079	4
74856	74857	4
12550	2699	10
25860	3301	2
37382	42451	12
1707	3753	14
12972	12973	3
23863	43522	3
16994	4269	2
15893	16888	1
18239	7864	5
2276	2664	1
22672	7013	3
16970	6284	13
23112	37106	5
21016	8886	5
19248	22804	90
13733	31729	7
64383	67698	1
12199	19570	1
80389	81872	3
16622	21261	4
205	4631	8
3958	5065	10
16395	27408	11
28175	52129	4
11878	21352	6
13146	9226	31
14360	14361	3
87631	88468	1
48806	63493	1
11135	3634	1
10557	2002	1
40388	5367	9
14774	23966	6
6083	6777	14
22972	8025	4
39635	59573	2
50575	9157	1
3413	6002	1
18205	2692	1
11784	22637	1
25706	4666	3
13410	25790	2
16885	8612	9
34736	57938	8
46018	8426	13
5235	7585	11
63945	75687	1
17699	25534	3
17698	46071	36
17041	45098	10
1493	1706	21
41376	56818	5
33476	97149	11
72112	82593	2
446	6913	1
38902	65008	3
89721	91723	4
24998	86142	4
23046	26769	3
10826	32380	1
21561	67918	3
1142	14378	4
1047	61358	10
2704	97145	1
91437	92193	1
13468	9540	1
18185	38044	2
72938	79300	2
10505	6717	1
49171	57418	6
47735	55408	77
40555	74611	58
89790	91916	4
12553	16610	10
27445	59598	3
40540	58993	1
17654	28926	3
42372	72176	1
56411	63539	2
37102	55037	4
35023	96552	1
37317	56505	6
35276	55293	5
551	6989	12
47992	64837	10
1533	2939	6
26644	8043	2
21401	31417	4
22295	32498	4
40452	52947	21
25671	38017	1
36714	38460	47
40368	40917	3
84804	87424	1
66840	78746	1
36090	52240	2
10943	6567	1
28425	48392	27
13261	42381	1
378	9330	82
59942	59943	1
28837	7831	5
15373	17698	43
17082	25032	10
13776	20556	7
20564	20565	7
16129	24043	2
22517	2499	16
24090	5703	2
1025	118	18
30503	35072	1
25366	39427	19
1332	39527	5
28551	61333	2
34161	44711	4
36218	36219	3
2391	44241	2
33745	3403	3
14459	42125	1
25247	6076	3
57521	61081	47
93197	95112	3
26494	29719	1
58467	73183	1
49504	59530	4
12356	56424	13
49504	53485	7
43211	53022	2
16761	32609	13
1084	6100	5
56416	65298	31
14538	31376	1
43714	54645	1
46953	810	3
16320	57088	6
22199	28822	1
23800	9639	5
50064	6874	65
89394	89395	1
13923	16071	56
1282	9090	3
78335	85290	2
10577	18737	1
252	3381	38
26808	30503	1
34768	56102	2
15387	52165	24
321	3931	5
18132	24167	1
39439	53606	11
59932	97133	9
25658	66172	14
38515	5128	3
54301	54302	4
31260	35838	2
84488	90762	1
12429	53519	1
54847	59425	2
290	9517	53
57866	59576	1
14127	2635	2
20663	3870	1
80505	87555	3
29277	4118	10
13338	15060	7
17720	1987	2
13948	20995	24
2176	27436	8
4942	6595	18
26303	45070	3
21321	9154	7
25664	63131	4
48139	5631	2
89574	90458	1
45992	65601	3
42567	61679	1
90199	90529	2
2881	39331	2
34463	45353	7
5984	8982	1
11541	2378	1
69525	84777	4
21281	3301	16
80671	80782	2
34576	61469	11
20763	30758	14
42858	42859	1
39475	64199	1
78180	87240	3
2326	9397	21
5278	7957	3
10439	10440	1
91263	91264	2
50649	6408	2
22949	23240	95
44494	9568	8
14398	7410	8
30681	56140	1
12181	51642	6
89108	93616	1
21060	446	1
14494	33374	2
65252	66759	3
24767	26495	5
61152	68793	1
80193	83728	4
19879	54260	15
40691	4880	2
2327	35472	7
23442	35861	11
29024	6825	15
57727	65041	3
33864	39403	2
15543	17148	14
3230	3231	31
21259	718	1
40179	55533	3
13170	1463	1
25559	27589	125
29623	30057	1
33771	43482	1
27490	32217	49
27203	40721	3
11042	2281	121
10912	3481	1
11091	6385	1
4446	47477	1
20198	7102	51
18958	44675	2
17105	38677	3
3970	67581	4
11594	16218	3
74561	76426	1
68885	70335	2
15377	6055	22
37810	56679	14
91142	91143	3
67764	77642	3
10963	18724	11
50712	8980	1
16542	41399	3
37380	59317	5
