scaffold1	scaffold2	connections
23093	27086	9
3863	989	5
1904	31188	3
16124	58684	1
38074	40872	2
11117	7938	20
43817	54119	1
1731	17357	1
12758	30329	5
16185	31223	2
26772	57376	1
36666	5500	1
10658	650	1
26575	33281	1
31340	5766	1
13560	17023	5
12689	28986	21
13535	46330	1
28158	353	1
50635	66638	1
37310	38272	2
48971	59531	2
3206	9872	1
12971	7605	3
20373	30889	6
15427	3713	2
24494	24495	5
17313	45599	2
5177	8975	2
12640	821	2
15523	32933	1
20117	20742	2
14622	20384	10
34251	54476	2
2934	7933	1
12446	46203	1
21871	33728	1
2100	2101	16
768	9099	1
13248	3442	1
9053	9054	20
1676	9611	22
27435	9158	3
22996	522	2
24195	34425	4
21286	5210	1
26105	64147	1
3161	3162	10
10136	24188	1
34807	62717	1
2759	6001	2
1289	17002	14
14697	18115	4
1569	628	20
24059	48098	2
40215	40217	1
5568	8184	4
15425	18807	18
126	14221	4
7022	87	1
1359	37775	1
2323	7342	1
39293	55484	2
11224	20281	1
3791	5500	1
25285	5249	1
14655	20029	6
37614	665	1
12279	35669	1
5461	9999	1
2708	7309	1
25257	7303	1
2582	44020	1
5263	59750	2
53368	55993	1
27128	542	1
24750	9734	4
6166	9694	18
29196	63076	2
21475	51287	1
35517	3806	2
1717	2735	1
4350	9750	1
39101	50898	1
516	6976	2
13916	33534	1
16544	2244	1
12535	23569	7
55055	56547	1
22091	4699	15
43077	9032	1
25398	6002	6
31243	54188	1
13568	1983	4
6746	913	1
25293	54935	1
29662	30177	1
3004	8515	1
21157	59146	2
3193	7824	10
5205	5264	1
12406	4007	8
17472	6815	9
1303	22897	1
12142	18688	4
22438	6665	6
12419	2202	3
27984	4386	3
12877	34815	1
38571	4616	1
12115	19721	1
26303	36054	2
1046	2571	4
28226	31339	3
11360	6400	1
18986	49317	1
19613	54912	1
22746	7864	1
1773	52177	1
16364	39823	5
17538	8932	2
21701	4905	1
24694	5650	1
17177	31716	2
10009	20755	18
37283	71857	1
19872	6216	1
18249	6199	1
7473	7494	1
29158	6773	1
10970	37901	10
42699	4510	3
27243	52964	2
11723	8213	1
10587	9982	8
4598	5554	15
46517	46942	3
1268	1269	6
15400	29136	1
23256	34259	1
54190	63760	1
21465	44376	1
20248	86354	3
22339	5917	4
39805	5626	8
10143	20244	5
20671	27116	10
16071	506	6
22503	30167	1
29821	65321	1
26958	61298	1
15409	8010	3
33775	4877	1
1821	37875	3
19567	31563	1
58628	63578	1
19143	45833	1
12230	34001	1
2698	8696	1
21108	29102	1
23727	916	1
4927	620	1
10170	620	2
17745	2553	1
19233	27287	1
28672	45924	2
18703	31469	4
55735	63433	1
32965	62904	1
1111	47615	1
18678	20953	7
30546	6741	16
18369	32101	5
36499	7988	4
36268	6112	3
6221	667	1
23284	23285	4
2856	697	1
15796	5051	3
28642	43827	2
21330	21331	7
14904	2450	5
10709	37354	1
3506	7392	63
12568	891	2
21317	48601	1
38649	47639	3
32407	3297	1
16905	23327	1
31305	47400	3
13349	15995	1
2001	28242	1
450	451	11
30519	42441	1
1050	25192	7
51729	9755	1
201	7497	6
18185	4963	1
31605	31606	4
162	25966	1
5147	9489	4
11466	15712	1
39296	7679	2
3515	551	26
28249	29000	1
41044	7830	1
10626	2626	1
23605	36157	1
3938	9924	1
36385	43564	1
2809	5762	20
14262	9075	2
12625	634	7
12006	7582	1
40351	42562	1
5514	88	3
37199	5430	2
3534	5039	2
3085	3655	1
10066	30655	1
4720	6498	8
12534	42835	3
7450	7452	3
1456	8963	2
19774	30775	2
24398	24399	2
17592	63100	1
14519	17019	21
14605	17867	5
34785	4919	2
24965	26810	7
10092	37426	6
2635	6521	1
24065	24066	20
19168	41623	3
40303	59779	1
13073	17480	7
1546	1659	5
24906	39506	1
18696	4399	11
3449	9144	5
20643	26983	1
7252	9739	1
15030	9886	10
3333	7125	1
27219	31443	7
12328	5690	27
33850	33851	1
13208	9914	9
19420	19421	1
19396	42972	1
38101	51843	2
14921	14922	7
19656	36998	1
13259	23631	1
28110	835	1
1322	43521	1
33118	37806	1
18550	7348	11
18075	28920	1
31869	88821	1
53040	6919	1
186	398	1
31769	39221	1
1901	272	7
15995	21779	5
16034	18833	2
50328	50329	2
39428	39429	2
26419	4204	1
32900	400	3
16174	7943	5
11773	2311	1
28653	34489	1
17158	24996	1
15687	31587	2
17544	26735	2
10775	47022	6
28457	46366	1
33690	6149	1
5936	7370	30
24266	61846	1
3454	3498	3
18656	19628	7
20411	56433	2
11733	48587	1
66764	90007	1
53074	71465	2
21046	42540	1
16788	38376	3
32278	35022	1
19415	2571	1
3891	3892	12
13653	4900	1
16908	4672	12
3301	33186	1
12057	49923	4
5639	9921	3
18713	2088	85
36517	59722	1
13447	41323	1
44	4424	1
38604	45175	3
37450	40798	2
30334	73032	1
17573	5544	1
10197	372	1
26822	33823	1
17344	5144	19
49987	50618	7
12641	278	2
2635	718	1
20114	56253	1
13664	25482	1
30113	45975	1
20945	41909	1
49479	49480	2
36484	50661	6
33150	4990	11
34897	48780	1
13037	27261	6
28925	30408	2
3181	49856	1
21892	3326	1
41920	9468	3
3433	5763	25
261	6444	1
45945	47535	2
10716	22369	1
25801	8401	2
7266	794	1
22472	31330	1
14843	47232	1
12059	21159	2
233	2604	2
25167	7032	3
37434	6870	4
29854	631	1
30324	9948	1
28674	48799	1
13097	9372	2
47233	56164	1
14565	465	11
30880	4426	2
48602	60890	1
20719	9482	1
11219	33655	13
19167	7893	1
12087	3647	1
17004	45457	1
17702	48528	1
56250	56251	1
2643	4926	1
152	28938	6
18900	21673	2
18238	31950	1
21	9608	1
20840	3615	1
11859	3548	1
21452	68243	2
15735	27216	1
16195	40065	1
3962	8099	49
11151	27507	3
2265	5350	30
43424	4938	1
21151	58417	1
4209	49120	7
25456	41069	1
23250	27282	2
18576	37288	10
18583	6236	2
18044	44258	1
18726	2683	1
21554	8885	13
16422	7567	10
2312	675	4
30146	38425	3
25372	29099	2
18750	4001	4
10592	46699	4
10644	7664	21
38984	53851	1
19872	38022	1
25058	3255	2
19800	55231	1
2297	32291	11
16708	17582	2
35921	49813	1
32927	32947	11
11296	25334	1
36777	9902	1
26420	35999	1
25277	26413	1
4866	9605	1
13747	5562	1
32800	48120	2
41800	853	6
41175	61085	1
38622	38788	1
29052	41982	1
25827	53309	2
12455	21305	2
2685	35423	2
16351	803	6
18044	50368	1
2211	469	2
1332	987	1
4185	9478	6
27198	7761	3
3645	8610	1
26638	43896	4
15072	21791	1
13853	23266	1
66091	75230	1
10025	4244	1
40376	58331	1
19980	41147	1
27634	57088	2
5484	8502	60
32920	6290	16
35133	59284	2
20558	6412	20
50580	51366	3
15638	63054	1
19668	53988	8
14677	8205	1
21123	2310	1
15433	17292	1
43395	6075	1
34878	44793	5
32974	34390	2
15982	20946	1
2264	765	1
13671	36368	1
1031	2962	1
29327	57210	4
15002	46164	7
23850	55715	1
34315	34430	2
7441	8443	47
58723	58724	1
12002	31565	1
10349	19536	2
22602	8384	4
19810	8121	1
18630	7580	1
3381	35352	9
14947	14948	3
18498	51537	1
24241	29283	1
16674	18185	1
10897	27126	1
12788	2052	10
33306	821	9
21656	21948	1
40221	53035	1
10164	5200	3
16140	45775	2
11166	12915	1
29750	46723	2
26144	31338	1
17734	45257	1
16032	34039	1
24809	26724	1
3797	3798	5
18248	8747	1
420	5521	11
24775	29907	6
25476	9038	1
108	4954	2
16779	52407	3
19207	19905	7
18761	18762	1
1758	4815	7
3457	3592	1
25982	37512	4
15368	19767	1
37843	7192	1
12776	27272	1
52801	62038	1
5266	6268	12
12644	3284	1
44750	61341	1
12108	65829	1
57886	6556	1
17164	2685	9
12888	20950	2
18991	57966	1
14427	20516	1
2477	2754	8
34305	36439	1
48109	49154	1
18953	42955	10
10424	18748	5
29535	5663	1
41156	42087	3
13660	42556	3
8057	916	1
3655	4206	1
20341	26355	1
16764	57099	3
3634	49055	1
1084	5649	1
38345	55560	1
16739	49707	1
23856	32374	1
15199	2952	8
20515	20516	5
21495	22735	1
55178	59017	1
1340	17888	9
11086	6306	1
11118	3315	68
19504	9936	2
10715	27512	1
32968	4224	1
19934	35073	3
28790	44811	1
14778	36570	2
16363	34434	1
46475	52314	1
36707	45918	2
25277	5642	1
48736	51052	1
3374	52056	1
2835	371	1
2674	9294	33
38028	50669	4
11556	12341	1
55550	7570	1
18167	635	8
22890	2648	1
6266	800	1
10001	79	12
31704	36472	1
13337	21723	6
26665	54956	1
58835	60686	1
11230	18	8
29582	46758	1
22067	46696	1
39983	52742	2
19608	45242	1
2380	35312	1
29953	6812	1
912	9741	1
249	3415	12
17353	25682	1
26168	2749	7
18179	6910	3
10790	25860	1
17047	8966	2
1425	99	1
2044	796	1
19608	53479	1
38558	52900	2
2781	31722	1
10945	12874	59
23468	31006	2
35417	52248	1
20708	59908	1
23808	50145	1
16676	28670	2
18606	6295	2
3502	7912	1
20441	47245	2
12883	21014	2
14915	19795	17
376	51173	1
24143	31893	4
26608	9126	4
16332	35397	2
12951	24753	6
40916	7104	1
11049	65131	1
38727	4919	1
4895	6966	8
32704	36411	1
1621	6296	3
143	2214	2
28839	8156	5
10748	5781	1
1361	6942	2
12413	21273	2
22792	53595	1
1920	7814	1
2836	7276	1
16453	37506	3
31946	33584	1
10577	31584	1
17001	6026	3
36833	60702	1
2874	6066	11
45149	53550	1
13420	685	1
29332	790	4
3836	7619	1
27117	38660	1
25787	29579	1
58487	9491	1
35302	52248	2
10959	24015	13
57404	59631	1
4646	4845	1
19383	869	1
4067	46863	12
14149	37098	4
12800	1426	19
62461	8143	1
24332	36834	9
16845	4077	8
34870	34871	3
1668	6994	4
16521	16522	2
18910	27689	7
18422	48405	2
21665	3389	1
18037	53246	1
12902	47678	1
20837	29353	2
5484	8092	29
13050	14998	5
49963	54673	1
15386	5162	1
19842	37156	5
23203	30877	1
2782	36214	1
27558	59731	1
4171	5414	47
10330	37807	1
22107	22108	4
5491	55899	5
36328	41833	1
18505	31876	7
309	7005	18
15207	4328	8
2643	6110	1
2339	32998	2
15285	21348	6
12500	29090	7
42132	56078	2
38933	56618	1
2132	22013	1
12304	19902	6
11992	1704	1
42530	57775	2
15817	51976	1
16504	4623	1
12979	440	1
2778	3530	17
49355	63293	1
19538	33231	1
4306	446	1
17500	3172	1
16187	308	21
11355	16173	1
21147	5005	1
13164	16561	23
3804	9475	1
2048	9478	1
4530	64079	1
29908	30838	2
18985	49634	5
16958	4463	7
28895	29829	1
26619	6733	4
3300	9307	18
1680	20123	10
18768	40861	2
14574	2710	17
10637	797	1
23171	28206	3
1629	8251	50
26287	53017	1
19197	4074	2
1152	35822	1
16096	19401	1
13850	15553	1
1074	27698	1
41795	67089	1
43546	54086	1
22807	5821	1
44513	53375	1
12513	27200	1
19087	9924	1
12427	44747	1
15112	33973	8
42672	6302	1
25432	8842	11
32075	47887	1
3831	39	3
1682	6941	2
2818	8005	1
23330	8987	1
19945	46384	2
24260	45346	1
18169	35098	2
51085	55071	1
12142	41328	3
22577	3468	2
12155	22069	7
20111	9046	5
29541	6515	9
15203	19018	5
3579	5532	1
36910	51531	1
24258	2582	2
2689	29389	8
10309	13260	2
49018	5432	1
12866	4295	12
16762	17690	1
20991	45775	1
56367	81380	1
18316	18369	6
11348	5654	1
19723	4325	1
12221	3810	7
12765	20860	6
39580	6089	1
1441	5408	14
30125	47428	3
43924	45912	1
34105	5792	6
20164	22980	2
21169	25434	1
10317	9961	1
4224	9113	1
18995	7588	4
276	3450	1
14533	14534	7
5464	7053	55
12975	41200	3
23770	36484	1
18951	19137	1
12606	2566	4
43634	50797	1
13746	44905	8
25390	44662	1
13128	3720	5
41219	48526	1
1173	667	4
1322	27035	1
28781	32625	12
7318	9090	1
1322	6487	1
7107	9843	5
36033	40440	1
3324	641	2
1430	33972	1
6993	7025	1
3950	58412	1
1750	35	4
22459	6608	25
25224	43487	1
40150	42012	2
10408	3331	1
21141	2914	1
17924	5030	2
15422	27338	1
28617	55409	2
2078	4317	1
1965	9808	1
38179	40315	1
3977	3978	16
15763	6590	2
13222	44774	1
13964	17577	1
24777	57763	1
38166	55393	2
21252	58678	1
40060	47132	1
13648	16046	1
41188	50703	1
13038	8092	1
1604	41348	1
1799	9038	1
60860	68744	1
11448	8104	1
29074	37422	4
16559	24347	1
18065	51810	2
12123	5821	26
1331	35229	5
12570	25932	22
28967	3536	9
15402	4845	2
13879	46787	1
5085	5730	23
15982	3759	1
2378	5142	1
24312	4477	1
12094	33237	1
12013	16792	1
46280	65614	1
1958	21780	1
12776	6766	1
12047	30094	1
31024	573	1
10571	192	2
1787	199	1
19987	7292	10
2207	9023	3
32911	44022	3
32815	61011	3
54530	725	1
22110	365	1
16225	237	1
3617	446	1
3948	6477	1
12757	1797	5
1996	3073	1
38768	5525	6
54552	59358	4
11427	27679	11
15414	4602	4
21874	46726	1
11718	55714	5
13464	22067	1
11632	22274	2
22900	23285	2
11613	21112	5
31469	8161	1
1299	17504	1
52247	55919	1
34535	3815	1
22274	26395	1
18646	4108	1
3351	6296	1
42277	54337	1
51785	59616	3
19107	2284	3
13639	19830	35
22056	29812	2
37398	894	1
30078	30117	2
6128	8168	14
15261	7496	14
13708	15566	4
17683	2141	6
18662	2825	17
13002	14435	1
16464	8636	1
14308	38579	1
4642	6362	1
47207	63236	1
11300	3973	8
10598	34417	1
27327	51632	3
15671	16556	7
2836	5257	1
27785	37528	4
22528	36463	1
576	8938	7
37513	50279	1
39165	53003	1
46928	7071	1
51	58590	1
1467	3600	7
17201	8803	1
42332	50388	1
2664	727	1
1699	51458	2
4073	748	2
11145	25203	2
36103	50479	2
13266	66200	1
4011	5544	1
36368	5532	2
2080	8045	7
40377	46631	4
15779	9177	1
53932	55299	1
20269	3533	11
12012	46447	2
23642	28548	2
292	4845	2
3516	4640	1
18396	64426	1
1731	21460	1
11301	2363	3
25946	26596	3
23256	8092	1
1601	4748	1
13957	37506	1
11919	15992	1
48882	48883	1
3132	3895	1
25217	49725	4
14313	18502	1
10135	23664	2
1342	3796	2
1483	3140	7
23374	24797	1
5914	9174	7
10302	8542	3
23575	49110	1
13230	14536	1
11986	4693	4
12845	42981	1
23640	53942	1
14834	44002	2
6696	9646	1
21255	48910	3
11796	6266	3
12497	46527	1
13079	28446	1
23992	747	12
11214	40776	1
15548	36816	9
18053	33103	2
2515	36226	1
19561	7629	1
1439	15152	1
2386	5391	2
49560	49561	1
35009	46466	6
15243	9324	3
19783	56574	1
1260	5051	29
26879	9671	5
28486	33165	1
16718	31532	2
13269	22363	1
24528	27186	1
12345	12346	8
30297	6208	7
16348	27478	1
29169	29170	1
1172	30568	5
20392	633	2
11798	26792	3
37296	60746	3
27873	46587	1
19672	36014	4
1344	32195	1
10170	9198	1
1846	47150	2
17469	4278	1
21726	30066	2
8868	9280	2
59771	64571	1
19602	28366	1
1179	13332	1
13737	7496	1
21495	4554	2
23088	27829	1
446	748	1
51405	59662	1
1573	23196	1
10332	10333	15
10620	8529	9
9494	9495	11
41513	921	1
40365	40470	1
6398	6399	11
49396	49826	1
15011	2985	25
45737	9596	3
14524	14525	6
3845	4775	13
21267	43018	1
4231	5254	18
20444	621	6
12092	25644	1
21784	26011	2
443	58664	1
15404	15405	1
1788	53544	1
16030	4840	2
13561	15471	1
14166	37883	1
1901	19143	1
21867	52536	1
17094	55899	1
55105	61613	1
33303	55218	1
29131	47487	1
11682	9107	1
20496	4749	20
14410	1806	1
25931	43723	1
15622	45265	5
16835	39566	5
22489	36506	3
11535	30010	7
15530	85	5
1868	5293	2
15055	3023	2
27980	41731	1
29519	39516	1
3225	9698	35
15505	597	2
48014	50952	1
20829	21085	2
36865	36866	6
3631	9580	4
21463	4269	1
12507	13444	1
15545	53269	1
13377	7276	3
446	46455	5
299	36155	2
13128	345	1
15450	6858	4
5554	88	1
1758	3416	46
11938	7030	1
44953	7311	1
1377	65100	1
23358	2640	2
21508	60170	1
13854	7981	1
17593	5510	1
31781	41125	1
12429	40169	1
18385	7777	1
14925	15276	2
13066	6240	4
31577	3745	2
1256	3648	18
17541	45737	3
10943	2378	1
21129	5976	1
23299	32431	1
15867	2718	1
14126	9841	1
1834	4164	7
85816	8990	2
24065	2861	2
5062	6357	4
18642	36910	1
21285	32408	1
27827	6821	16
43270	55217	1
11433	1444	1
11404	5664	4
3719	4549	21
29935	37623	2
31422	36428	2
33024	48725	1
17425	48646	1
31472	42225	6
16858	19029	1
34311	66678	1
14461	44917	2
15043	5484	2
17490	9543	1
4172	8656	4
18757	5861	1
1843	45131	1
29895	4341	1
14086	19863	1
33051	62066	2
13464	25808	1
13713	9683	6
4085	6225	2
57358	6860	2
15046	23884	1
391	771	30
10528	4684	18
49009	51482	1
11021	20573	3
15345	31769	5
15301	6118	1
3366	4897	1
19285	26195	4
18351	31949	1
26697	59933	2
10743	3734	3
12402	42990	3
30017	37662	1
24591	6524	2
27338	42249	3
1872	2310	4
17609	28868	2
12277	609	2
10472	2270	1
10669	2201	56
3415	69	1
45715	48119	1
15363	284	1
18050	52367	1
28357	37441	4
6496	9232	1
38957	44350	1
14402	30617	1
20612	26657	8
4064	4065	1
12927	4227	1
25662	25779	2
22387	8188	3
1609	7441	1
12462	49704	4
4664	9080	3
1280	4616	2
1628	7765	6
11066	177	2
1739	23906	2
31197	5435	1
57698	912	1
21447	43452	1
17037	1828	4
1260	131	1
13245	4457	6
11910	38	1
18226	30034	2
12100	656	13
29001	57212	1
30715	45590	2
26664	42008	2
1029	1856	12
22142	4000	2
7793	7794	1
18964	6619	10
18908	4693	19
30853	47709	1
20840	23732	1
25701	3635	2
27526	35288	11
10064	1229	1
13229	8584	1
63055	63056	1
34236	35493	3
17589	17590	8
12598	585	1
7023	7024	14
31596	46895	8
59534	6146	1
18589	38910	16
10718	2813	6
37865	4322	3
39450	8408	1
35362	35363	1
12491	8421	1
47069	6236	1
2999	6040	2
27083	47262	1
12859	12860	2
11171	25144	1
22629	29527	2
6755	7953	1
39340	4699	4
28017	3336	19
40290	68157	1
2569	5653	1
3761	5461	2
20557	24990	1
13960	48529	1
11367	1489	1
35698	41863	3
18285	20684	1
12211	38278	1
6066	8099	1
22747	348	9
18642	24380	1
14263	924	1
3404	7488	1
40369	42078	1
29809	31942	3
5454	6515	1
4031	748	15
2566	33477	1
11037	57546	2
11796	3365	1
1367	28052	4
3530	6154	2
35286	40607	1
10739	29250	1
22876	663	1
288	6054	11
11094	55493	2
24974	7862	1
16274	1716	6
18335	92640	1
29525	9320	18
39200	47254	6
25307	3124	3
22490	58240	2
14091	33998	3
1030	1762	4
11786	766	24
20141	8760	1
11357	2297	2
50505	52917	1
11606	50628	1
11992	13135	21
4302	6119	22
5477	7950	16
23349	9773	1
6033	772	1
27865	42599	3
16663	40030	1
25838	26194	1
16339	3365	1
52303	55804	7
19340	36629	4
13627	4428	1
33632	5021	1
13678	2901	1
11558	20194	1
20321	3537	7
23828	3184	1
18416	24078	2
14835	30532	14
46028	9769	3
17474	673	1
13190	13926	1
42795	47323	2
1314	23378	13
10560	9853	1
312	9398	1
24247	39901	1
2195	4325	1
13194	5653	9
3720	972	1
10953	13709	2
22714	50376	1
7352	7586	6
11916	14460	5
14821	28637	2
10090	35139	2
12212	28359	2
6905	7485	5
31761	31919	2
19199	23335	6
15982	22725	1
13237	25640	1
14717	24796	2
13314	27625	1
8377	8378	19
2735	4153	29
19276	41860	3
20634	49860	1
28625	44604	2
15061	20925	2
15516	6745	1
16637	16639	2
25511	36854	1
28759	72204	1
41067	56805	3
49933	5488	1
29653	38356	1
3149	3634	1
10345	66650	1
49533	50910	1
65070	74168	1
32904	35913	1
2485	9608	16
12060	19859	1
10344	23286	1
12765	7855	1
32951	44862	1
10898	4619	1
1784	1917	1
23103	29811	1
15017	46158	1
1651	2598	33
47024	56620	1
13762	42580	1
39459	8559	2
26163	33808	1
10399	38463	2
10683	10765	1
1522	1524	29
1492	29525	1
15376	49233	1
22255	85560	1
24258	6225	1
20353	30721	1
14	7002	1
20473	50145	1
17001	5906	1
33113	4164	2
25041	64267	1
11803	23267	2
10000	37925	1
21447	24850	2
20490	4907	1
11357	311	34
11841	26919	1
18850	227	3
2020	511	1
4026	9263	4
52228	57226	1
30132	31430	3
59425	64186	1
10794	58300	4
1327	16642	10
15560	2224	3
17813	41082	1
32445	40352	1
10568	19582	1
25139	3650	2
19733	32480	2
21836	5363	1
20117	24797	1
21734	6972	10
31566	6003	15
5121	9818	1
5732	7937	1
26934	46517	1
1670	2835	1
25177	25178	1
26319	9076	2
48107	6041	2
13558	52011	1
4533	4698	1
6048	6049	20
37072	41920	2
1026	1416	1
1487	18042	1
19420	29908	1
3839	4956	1
3790	3900	1
3957	7794	2
25339	52340	2
13642	16067	15
33344	33345	2
14547	15490	1
11321	6058	3
2388	62507	1
3615	54496	1
3831	41933	1
26260	41741	11
4406	7163	1
10018	37475	2
3269	8834	1
31349	984	20
1248	7406	1
17770	22581	2
33930	41411	1
202	6858	1
37723	62951	2
1832	5815	2
10186	33249	2
28001	3053	1
11516	884	1
1549	6817	50
1799	38343	1
29596	37013	1
33601	35719	3
2795	31815	1
19243	19776	11
15374	17601	2
2386	4947	1
12288	26883	5
2365	6743	7
1933	2571	1
10629	10630	2
12936	7996	2
19319	944	28
66241	66242	1
1226	41737	3
3301	36578	1
21756	36275	4
7828	838	38
15315	47942	8
233	305	1
14547	5375	1
48223	4923	1
10201	26035	4
3204	68732	1
44398	6381	2
32151	5210	1
11952	4963	1
1201	13648	4
12862	32185	2
24808	8182	26
33731	45333	2
1074	2466	10
1424	4269	1
8363	8408	1
57043	57360	3
